SCHEME_CODE,SCHEME_NAME,SCHEME_TYPE,COMPANY_ID,LAUNCH_DATE
107471,Invesco India Gilt Fund - Monthly IDCW (Reinvestment),-,997,
107472,Invesco India Gilt Fund - Quarterly IDCW (Payout / Reinvestment),INF205K01ST7,997,
100281,Kotak Gilt-Investment  Provident Fund and Trust-Growth,INF174K01FL9,1061,
119757,Kotak Gilt-Investment  Provident Fund and Trust-Growth - Direct,INF174K01KM7,1061,
100280,Kotak Gilt-Investment  Provident Fund and Trust-Payout of Income Distribution cum capital withdrawal option,INF174K01FM7,1061,
100265,Kotak Gilt-Investment Regular-Growth,INF174K01FI5,1061,
119759,Kotak Gilt-Investment Regular-Growth - Direct,INF174K01KE4,1061,
100264,Kotak Gilt-Investment Regular-Payout of Income Distribution cum capital withdrawal option,INF174K01FK1,1061,
119758,Kotak Gilt-Investment Regular-Payout of Income Distribution cum capital withdrawal option - Direct,INF174K01KF1,1061,
120282,LIC MF Gilt Fund-Direct Plan-Growth,INF767K01EZ3,1015,
120283,LIC MF Gilt Fund-Direct Plan-IDCW,INF767K01EY6,1015,
100319,LIC MF Gilt Fund-PF Plan-Growth,INF767K01733,1015,
100318,LIC MF Gilt Fund-PF Plan-IDCW,INF767K01717,1015,
100317,LIC MF Gilt Fund-Regular Plan-Growth,INF767K01709,1015,
100316,LIC MF Gilt Fund-Regular Plan-IDCW,INF767K01683,1015,
118670,NIPPON INDIA GILT  FUND - Direct Plan - MONTHLY IDCW Option,INF204K01XQ6,1062,
118669,Nippon India Gilt  Fund - Direct Plan - P F Option - Automatic Capital Appreciation Payout Option,INF204K01E70,1062,
118673,Nippon India Gilt  Fund - Direct Plan - P F Option - Defined Maturity Date Option,INF204K01E88,1062,
118672,Nippon India Gilt  Fund - Direct Plan Growth Plan - Growth Option,INF204K01XP8,1062,
109717,Nippon India Gilt  Fund - Institutional Plan-Growth Plan -Growth Option,INF204K01BX8,1062,
109723,NIPPON INDIA GILT  FUND - MONTHLY IDCW Option,INF204K01BV2,1062,
109720,Nippon India Gilt  Fund -Growth Plan - Growth Option,INF204K01BU4,1062,
109716,Nippon India Gilt  Fund -P F Option-Automatic Annual Reinvest Option,INF204K01CA4,1062,
109721,Nippon India Gilt  Fund -P F Option-Defined Maturity Date Option,INF204K01CB2,1062,
133265,Nippon India Gilt  Fund- Direct Plan- Growth Plan- Bonus Option,INF204KA1YV2,1062,
133264,Nippon India Gilt  Fund- Growth Plan- Bonus Option,INF204KA1YU4,1062,
109718,Nippon India Gilt  Fund-Institutional Plan-P F Option-Automatic Capital Appreciation Payout Option,INF204K01CD8,1062,
109724,Nippon India Gilt  Fund-P F Option-Automatic Capital Appreciation Payout Option,INF204K01CC0,1062,
118674,Nippon India Gilt Fund - Direct Plan - P F Option - Automatic Annual Reinvest Option,-,1062,
138471,PGIM India Gilt Fund - Bonus,INF223J01AR4,1029,
138472,PGIM India Gilt Fund - Direct Plan - Growth,INF223J01ND7,1029,
138476,PGIM India Gilt Fund - Direct Plan - Half Yearly Bonus,INF223J01VM1,1029,
138474,PGIM India Gilt Fund - Direct Plan - Quarterly Dividend,INF223J01NB1,1029,
138470,PGIM India Gilt Fund - Growth,INF223J01AQ6,1029,
138475,PGIM India Gilt Fund - Half Yearly Bonus,INF223J01VL3,1029,
138467,PGIM India Gilt Fund - Quarterly Dividend,INF223J01AO1,1029,
151228,quant Gilt Fund - Growth Option - Direct Plan,INF966L01BF7,875,
151230,quant Gilt Fund - Growth Option - Regular Plan,INF966L01BI1,875,
151229,quant Gilt Fund - IDCW Option - Direct Plan,INF966L01BG5,875,
151231,quant Gilt Fund - IDCW Option - Regular Plan,INF966L01BJ9,875,
101934,SBI MAGNUM GILT FUND -  GROWTH - PF (Fixed Period - 3 Yrs) Option,INF200K01AH1,1063,
101932,SBI MAGNUM GILT FUND -  GROWTH - PF (Regular) Option,INF200K01AK5,1063,
119707,SBI MAGNUM GILT FUND - DIRECT PLAN - GROWTH,INF200K01SH3,1063,
119706,SBI Magnum Gilt Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01SF7,1063,
101950,SBI Magnum Gilt Fund - Income Distribution cum Capital Withdrawal Option (IDCW) - PF (Fixed Period - 1 Yr),INF200K01AC2,1063,
101951,SBI Magnum Gilt Fund - Income Distribution cum Capital Withdrawal Option (IDCW) - PF (Fixed Period - 2 Yrs),INF200K01AF5,1063,
101952,SBI Magnum Gilt Fund - Income Distribution cum Capital Withdrawal Option (IDCW) - PF (Fixed Period - 3 Yrs),INF200K01AI9,1063,
101001,SBI MAGNUM GILT FUND - REGULAR PLAN - GROWTH,INF200K01982,1063,
100999,SBI Magnum Gilt Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01990,1063,
102046,Tata Gilt Retirement Plan (28/2/25) - Payout of IDCW Option,-,1064,
101945,Tata Gilt Retirement Plan- 28/2/25 Growth Option,-,1064,
119954,Tata Gilt Securities Fund - Direct Plan - Payout of IDCW Option,INF277K01OV1,1064,
101049,Tata Gilt Securities Fund - Regular Plan - Payout of IDCW Option,INF277K01DN1,1064,
101042,Tata Gilt Securities Fund -Regular Plan- Growth Option,INF277K01519,1064,
119953,Tata Gilt Securities Fund- Direct Plan - Growth Option,INF277K01OX7,1064,
150408,Union Gilt Fund - Direct Plan - Annual IDCW Option,INF582M01IA6,1066,
150407,Union Gilt Fund - Direct Plan - Growth Option,INF582M01HW2,1066,
150456,Union Gilt Fund - Direct Plan - Half-yearly IDCW Option,INF582M01HX0,1066,
150406,Union Gilt Fund - Regular Plan - Annual IDCW Option,INF582M01IH1,1066,
150405,Union Gilt Fund - Regular Plan - Growth Option,INF582M01ID0,1066,
150457,Union Gilt Fund - Regular Plan - Half-yearly IDCW Option,INF582M01IE8,1066,
120792,UTI - GILT FUND - Direct Plan - Growth Option,INF789F01TL5,1067,
102512,UTI - GILT FUND - Discontinued PF Plan - Growth Option,INF789F01PT6,1067,
102514,UTI - GILT FUND - Discontinued PF Plan Prescribed Date Auto Redemption Option,INF789F01PU4,1067,
102510,UTI - GILT FUND - Regular Plan - Growth Option,INF789F01661,1067,
102511,UTI - GILT FUND -Discontinued PF Plan -Dividend Option,INF789F01PR0,1067,
120791,UTI Gilt Fund - Direct Plan - IDCW,INF789F01TJ9,1067,
102509,UTI Gilt Fund - Regular Plan - IDCW,INF789F01646,1067,
108646,BANDHAN Government Securities Fund - Constant Maturity Plan - Regular Plan - Quarterly IDCW,INF194K01FF9,1053,
108753,BANDHAN Government Securities Fund - Constant Maturity Plan - Regular Plan - Growth,INF194K01FA0,1053,
111343,BANDHAN Government Securities Fund - Constant Maturity Plan - Regular Plan - Weekly IDCW,INF194K01FI3,1053,
108644,BANDHAN Government Securities Fund - Constant Maturity Plan - Regular Plan - Monthly IDCW,INF194K01FC6,1053,
131391,BANDHAN Government Securities Fund - Constant Maturity Plan - Regular Plan - Periodic IDCW,INF194KA1SI3,1053,
118387,BANDHAN Government Securities Fund - Constant Maturity Plan -Direct Plan-Growth,INF194K01P38,1053,
118390,BANDHAN Government Securities Fund - Constant Maturity Plan -Direct Plan-Monthly IDCW,INF194K01P53,1053,
131390,BANDHAN Government Securities Fund - Constant Maturity Plan -Direct Plan-Periodic IDCW,INF194KA1SL7,1053,
118388,BANDHAN Government Securities Fund - Constant Maturity Plan -Direct Plan-Quarterly IDCW,INF194K01P87,1053,
118389,BANDHAN Government Securities Fund - Constant Maturity Plan -Direct Plan-Weekly IDCW,-,1053,
131301,DSP 10Y G-Sec Fund - Direct Plan - Growth,INF740K019I5,1055,
131304,DSP 10Y G-Sec Fund - Direct Plan - IDCW,INF740K010J2,1055,
131303,DSP 10Y G-Sec Fund - Direct Plan - IDCW - Monthly,INF740K012J8,1055,
131302,DSP 10Y G-Sec Fund - Direct Plan - IDCW - Quarterly,INF740K014J4,1055,
131297,DSP 10Y G-Sec Fund - Regular Plan - Growth,INF740K012I0,1055,
131298,DSP 10Y G-Sec Fund - Regular Plan - IDCW,INF740K013I8,1055,
131299,DSP 10Y G-Sec Fund - Regular Plan - IDCW - Monthly,INF740K015I3,1055,
131300,DSP 10Y G-Sec Fund - Regular Plan - IDCW - Quarterly,INF740K017I9,1055,
131059,ICICI Prudential Constant Maturity Gilt Fund - Annual IDCW,INF109KA1N87,1059,
131056,ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Annual IDCW,INF109KA1O78,1059,
131061,ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Growth,INF109KA1O37,1059,
131055,ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Half Yearly IDCW,INF109KA1O60,1059,
131053,ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Monthly IDCW,INF109KA1O45,1059,
131054,ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Quarterly IDCW,INF109KA1O52,1059,
131051,ICICI Prudential Constant Maturity Gilt Fund - Growth,INF109KA1N46,1059,
131058,ICICI Prudential Constant Maturity Gilt Fund - Half Yearly IDCW,INF109KA1N79,1059,
131062,ICICI Prudential Constant Maturity Gilt Fund - Monthly IDCW,INF109KA1N53,1059,
131057,ICICI Prudential Constant Maturity Gilt Fund - quarterly IDCW,INF109KA1N61,1059,
120137,SBI MAGNUM CONSTANT MATURITY FUND - DIRECT PLAN - GROWTH,INF200K01SK7,1063,
120136,SBI Magnum Constant Maturity Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01SI1,1063,
101002,SBI MAGNUM CONSTANT MATURITY FUND - REGULAR PLAN - GROWTH,INF200K01AN9,1063,
101003,SBI Magnum Constant Maturity Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01AO7,1063,
150423,UTI Gilt Fund with 10 year Constant Duration - Direct Plan - Annual IDCW Option,INF789F1AVW7,1067,
150424,UTI Gilt Fund with 10 year Constant Duration - Direct Plan - Flexi IDCW Option,INF789F1AVY3,1067,
150410,UTI Gilt Fund with 10 year Constant Duration - Direct Plan - Growth Option,INF789F1AVR7,1067,
150415,UTI Gilt Fund with 10 year Constant Duration - Direct Plan - Half Yearly IDCW Option,INF789F1AVU1,1067,
150412,UTI Gilt Fund with 10 year Constant Duration - Direct Plan - Quarterly IDCW Option,INF789F1AVS5,1067,
150419,UTI Gilt Fund with 10 year Constant Duration - Regular Plan - Annual IDCW Option,INF789F1AVN6,1067,
150420,UTI Gilt Fund with 10 year Constant Duration - Regular Plan - Flexi IDCW Option,INF789F1AVP1,1067,
150409,UTI Gilt Fund with 10 year Constant Duration - Regular Plan - Growth Option,INF789F1AVI6,1067,
150416,UTI Gilt Fund with 10 year Constant Duration - Regular Plan - Half Yearly IDCW Option,INF789F1AVL0,1067,
150411,UTI Gilt Fund with 10 year Constant Duration - Regular Plan - Quarterly IDCW Option,INF789F1AVJ4,1067,
125349,360 ONE LIQUID FUND DIRECT PLAN  DAILY DIVIDEND REINVESTMENT,-,985,
125345,360 ONE LIQUID FUND DIRECT PLAN  GROWTH,INF579M01621,985,
125343,360 ONE LIQUID FUND DIRECT PLAN  WEEKLY DIVIDEND,INF579M01639,985,
125342,360 ONE LIQUID FUND REGULAR PLAN  DAILY DIVIDEND REINVESTMENT,-,985,
125259,360 ONE LIQUID FUND REGULAR PLAN  GROWTH,INF579M01506,985,
125337,360 ONE LIQUID FUND REGULAR PLAN  WEEKLY DIVIDEND,INF579M01514,985,
100047,Aditya Birla Sun Life Liquid Fund - Growth,INF209K01RU9,1051,
119568,Aditya Birla Sun Life Liquid Fund - Growth - Direct Plan,INF209K01VA3,1051,
100046,Aditya Birla Sun Life Liquid Fund -Daily IDCW,INF209K01KQ2,1051,
119569,Aditya Birla Sun Life Liquid Fund -Direct - daily IDCW,INF209K01UZ2,1051,
119571,Aditya Birla Sun Life Liquid Fund -DIRECT - IDCW,INF209K01VD7,1051,
119570,Aditya Birla Sun Life Liquid Fund -Direct - weekly IDCW,INF209K01VC9,1051,
100041,Aditya Birla Sun Life Liquid Fund -Institutional - IDCW,-,1051,
100048,Aditya Birla Sun Life Liquid Fund -Institutional - weekly  IDCW,INF209KA1LK7,1051,
103885,Aditya Birla Sun Life Liquid Fund -Regular - IDCW,INF209KA1LI1,1051,
100044,Aditya Birla Sun Life Liquid Fund -Retail - IDCW,-,1051,
100051,Aditya Birla Sun Life Liquid Fund -weekly IDCW,INF209K01KU4,1051,
112014,Aditya Birla Sun Life Liquid Fund- Discipline Advantage Plan,INF209K01KZ3,1051,
100043,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),INF209K01RT1,1051,
100042,Aditya Birla Sun Life Liquid Fund-Retail (Growth),INF209K01ME4,1051,
128954,Axis Liquid Fund - Direct plan - Bonus Option,INF846K01NH4,1052,
120388,Axis Liquid Fund - Direct Plan - Daily IDCW,-,1052,
120389,Axis Liquid Fund - Direct Plan - Growth Option,INF846K01CX4,1052,
120391,Axis Liquid Fund - Direct Plan - Monthly IDCW,INF846K01CY2,1052,
120390,Axis Liquid Fund - Direct Plan - Weekly IDCW,INF846K01DB8,1052,
112211,Axis Liquid Fund - Regular Plan - Daily IDCW,-,1052,
112210,Axis Liquid Fund - Regular Plan - Growth Option,INF846K01412,1052,
112213,Axis Liquid Fund - Regular Plan - Monthly IDCW,INF846K01453,1052,
112212,Axis Liquid Fund - Regular Plan - Weekly IDCW,INF846K01438,1052,
112712,Axis Liquid Fund - Retail Plan - Daily IDCW,-,1052,
112713,Axis Liquid Fund - Retail Plan - Growth Option,INF846K01354,1052,
112714,Axis Liquid Fund - Retail Plan - Monthly IDCW,INF846K01396,1052,
112715,Axis Liquid Fund - Retail Plan - Weekly IDCW,INF846K01370,1052,
151835,Bajaj Finserv Liquid Fund - Direct Plan - Daily - IDCW,-,989,
151838,Bajaj Finserv Liquid Fund - Direct Plan - Fortnightly - IDCW,INF0QA701078,989,
151833,Bajaj Finserv Liquid Fund - Direct Plan - Growth,INF0QA701011,989,
151836,Bajaj Finserv Liquid Fund - Direct Plan - Monthly - IDCW,INF0QA701086,989,
151834,Bajaj Finserv Liquid Fund - Direct Plan - Weekly - IDCW,INF0QA701060,989,
151839,Bajaj Finserv Liquid Fund - Regular Plan - Daily - IDCW,-,989,
151841,Bajaj Finserv Liquid Fund - Regular Plan - Fortnightly - IDCW,INF0QA701151,989,
151837,Bajaj Finserv Liquid Fund - Regular Plan - Growth,INF0QA701094,989,
151842,Bajaj Finserv Liquid Fund - Regular Plan - Monthly - IDCW,INF0QA701169,989,
151840,Bajaj Finserv Liquid Fund - Regular Plan - Weekly - IDCW,INF0QA701144,989,
108694,BANDHAN LIQUID FUND - Inst Plan B - Periodic Div,INF194K01VP5,1053,
108692,BANDHAN LIQUID Fund - Regular Plan - Daily IDCW,INF194K01VZ4,1053,
108690,BANDHAN LIQUID Fund - Regular Plan - Growth,INF194K01VX9,1053,
108693,BANDHAN LIQUID Fund - Regular Plan - Monthly IDCW,INF194K01WF4,1053,
115489,BANDHAN LIQUID Fund - Regular Plan - Periodic IDCW,INF194K01WC1,1053,
108691,BANDHAN LIQUID Fund - Regular Plan - Weekly IDCW,INF194K01WI8,1053,
139582,BANDHAN LIQUID Fund - Unclaimed IDCW Less than 3 years,INF194KA14C0,1053,
139583,BANDHAN LIQUID Fund - Unclaimed IDCW More than 3 years,INF194KA15C7,1053,
139584,BANDHAN LIQUID Fund - Unclaimed Redemption Less than 3 years,INF194KA12C4,1053,
139585,BANDHAN LIQUID Fund - Unclaimed Redemption More than 3 years,INF194KA13C2,1053,
118365,BANDHAN LIQUID Fund -Direct Plan -Monthly IDCW,INF194K01J36,1053,
118367,BANDHAN LIQUID Fund -Direct Plan -Weekly IDCW,INF194KB1JT8,1053,
118366,BANDHAN LIQUID Fund -Direct Plan-Daily IDCW,-,1053,
118364,BANDHAN LIQUID Fund -Direct Plan-Growth,INF194K01I60,1053,
118363,BANDHAN LIQUID Fund -Direct Plan-Periodic IDCW,INF194K01J02,1053,
141887,BANK OF INDIA Liquid Fund  Unclaimed Dividend greater than  3 years,-,1038,
141889,BANK OF INDIA Liquid Fund  Unclaimed Dividend Upto 3 years,-,1038,
141888,BANK OF INDIA Liquid Fund  Unclaimed Redemption greater than  3 years,-,1038,
141890,BANK OF INDIA Liquid Fund  Unclaimed Redemption Upto 3 years,-,1038,
119368,BANK OF INDIA Liquid Fund- Direct Plan- Daily IDCW,-,1038,
119369,BANK OF INDIA Liquid Fund- Direct Plan- Growth,INF761K01785,1038,
119370,BANK OF INDIA Liquid Fund- Direct Plan- Weekly IDCW,-,1038,
111971,BANK OF INDIA Liquid Fund- Regular Plan- Daily IDCW,-,1038,
109254,BANK OF INDIA Liquid Fund- Regular Plan- Growth,INF761K01306,1038,
109255,BANK OF INDIA Liquid Fund- Regular Plan- Weekly IDCW,-,1038,
119414,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - DAILY IDCW OPTION,INF955L01AK2,1024,
119415,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - GROWTH OPTION,INF955L01AL0,1024,
119416,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - WEEKLY IDCW OPTION,INF251K01SL8,1024,
139344,Baroda BNP Paribas Liquid Fund - Plan C,INF955L01GR4,1024,
116803,Baroda BNP Paribas Liquid Fund - Regular - Weekly IDCW Option,INF955L01534,1024,
111707,Baroda BNP Paribas LIQUID FUND - Regular Plan - DAILY IDCW OPTION,INF955L01468,1024,
111704,Baroda BNP Paribas LIQUID FUND - Regular Plan - GROWTH OPTION,INF955L01484,1024,
111705,Baroda BNP Paribas LIQUID FUND - Regular Plan - WEEKLY IDCW OPTION,INF251K01SK0,1024,
142248,BARODA BNP PARIBAS LIQUID FUND PLAN C IDCW ABOVE 3 YRS,-,1024,
142246,BARODA BNP PARIBAS LIQUID FUND PLAN C IDCW UPTO 3YRS,-,1024,
142245,BARODA BNP PARIBAS LIQUID FUND PLAN C REDEMPTION ABOVE 3 YRS,-,1024,
142247,BARODA BNP PARIBAS LIQUID FUND PLAN C REDEMPTION UPTO 3YRS,-,1024,
101408,Baroda BNP Paribas LIQUID FUND- Defunct Plan -Growth Option,INF955L01575,1024,
101407,Baroda BNP Paribas LIQUID FUND-Defunct Plan- IDCW Option,INF955L01559,1024,
101409,Baroda BNP Paribas LIQUID FUND-Defunct Plan-Daily IDCW Option,INF955L01518,1024,
118307,CANARA ROBECO LIQUID FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),-,1054,
118305,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,INF760K01FU6,1054,
118304,CANARA ROBECO LIQUID FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),INF760K01FT8,1054,
118306,CANARA ROBECO LIQUID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),INF760K01FV4,1054,
118308,CANARA ROBECO LIQUID FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment),INF760K01FY8,1054,
109349,CANARA ROBECO LIQUID FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),-,1054,
109353,CANARA ROBECO LIQUID FUND - REGULAR PLAN - GROWTH OPTION,INF760K01CW9,1054,
109351,CANARA ROBECO LIQUID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),INF760K01CX7,1054,
109350,CANARA ROBECO LIQUID FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),INF760K01BZ4,1054,
139235,Canara Robeco Liquid Fund -Unclaimed Redemption and Dividend Plan -Direct Growth Option,INF760K01IC8,1054,
119125,DSP Liquidity Fund - Direct Plan - Growth,INF740K01QL4,1055,
119124,DSP Liquidity Fund - Direct Plan - IDCW - Daily,-,1055,
119123,DSP Liquidity Fund - Direct Plan - IDCW - Weekly,INF740KA1OC4,1055,
103347,DSP Liquidity Fund - Regular Plan - Growth,INF740K01FK9,1055,
103348,DSP Liquidity Fund - Regular Plan - IDCW - Weekly,INF740K01FM5,1055,
103349,DSP Liquidity Fund- Regular Plan - IDCW - Daily,-,1055,
140194,Edelweiss Liquid Fund - Direct Plan - Bonus Option,INF754K01GY9,993,
140196,Edelweiss Liquid Fund - Direct Plan - Growth Option,INF754K01GM4,993,
140198,Edelweiss Liquid Fund - Direct Plan - IDCW Option,INF754K01GO0,993,
140192,Edelweiss Liquid Fund - Direct Plan Annual - IDCW Option,INF754K01GX1,993,
140193,Edelweiss Liquid Fund - Direct Plan daily - IDCW Option,-,993,
140199,Edelweiss Liquid Fund - Direct Plan Fortnightly - IDCW Option,INF754K01GV5,993,
140197,Edelweiss Liquid Fund - Direct Plan Monthly - IDCW Option,INF754K01GW3,993,
140195,Edelweiss Liquid Fund - Direct Plan weekly - IDCW Option,INF754K01GU7,993,
140189,Edelweiss Liquid Fund - Regular Plan - Bonus Option,INF754K01HR1,993,
140182,Edelweiss Liquid Fund - Regular Plan - Growth Option,INF754K01GZ6,993,
140190,Edelweiss Liquid Fund - Regular Plan - IDCW Option,INF754K01GK8,993,
140188,Edelweiss Liquid Fund - Regular Plan Annual - IDCW Option,INF754K01HQ3,993,
140181,Edelweiss Liquid Fund - Regular Plan Daily - IDCW Option,-,993,
140184,Edelweiss Liquid Fund - Regular Plan Fortnightly - IDCW Option,INF754K01HK6,993,
140183,Edelweiss Liquid Fund - Regular Plan Monthly - IDCW Option,INF754K01HL4,993,
140185,Edelweiss Liquid Fund - Regular Plan Weekly - IDCW Option,INF754K01HJ8,993,
140176,Edelweiss Liquid Fund - Retail Plan - Growth Option,INF754K01HE9,993,
140178,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option,-,993,
140177,Edelweiss Liquid Fund - Retail Plan Daily - IDCW Option,-,993,
140180,Edelweiss Liquid Fund - Retail Plan Monthly - IDCW Option,-,993,
100541,Franklin India Liquid Fund - Regular Plan - Daily - IDCW,-,1056,
100538,Franklin India Liquid Fund - Regular Plan - Growth,INF090I01BB1,1056,
100537,Franklin India Liquid Fund - Regular Plan - Weekly - IDCW,INF090I01BL0,1056,
118577,Franklin India Liquid Fund - Super Institutional - Direct - Growth,INF090I01JV2,1056,
100547,Franklin India Liquid Fund - Super Institutional Plan - Daily - IDCW,-,1056,
118578,Franklin India Liquid Fund - Super Institutional Plan - Direct - Daily - IDCW,INF090I01JW0,1056,
118579,Franklin India Liquid Fund - Super Institutional Plan - Direct - Weekly - IDCW,INF090I01JX8,1056,
100546,Franklin India Liquid Fund - Super Institutional Plan - Growth,INF090I01BG0,1056,
100548,Franklin India Liquid Fund - Super Institutional Plan - Weekly - IDCW,INF090I01BM8,1056,
139892,Franklin India Liquid Fund - Unclaimed IDCW Investor Education Plan - Growth,INF090I01LR6,1056,
139890,Franklin India Liquid Fund - Unclaimed IDCW Plan - Growth,INF090I01LP0,1056,
139891,Franklin India Liquid Fund - Unclaimed Redemption Investor Education Plan - Growth,INF090I01LQ8,1056,
139889,Franklin India Liquid Fund - Unclaimed Redemption Plan - Growth,INF090I01LO3,1056,
